CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,e,e,lE,lE,"['e -- [l,E]']","['e -- [l,E]']",llE, 1l + MET, 1l + MET, 2l + MET
L L E,e,e,lE,lllE,"['e -- [l,E]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [l,l]']",llllE, 1l + MET, 3l + MET, 4l + MET
L L E,e,e,lllE,lE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [l,l]']","['e -- [l,E]']",llllE, 3l + MET, 1l + MET, 4l + MET
L L E,e,e,lllE,lllE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [l,l]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [l,l]']",llllllE, 3l + MET, 3l + MET, 6l + MET
L_3 L E,e,e,lE,lE,"['e -- [l,E]']","['e -- [l,E]']",llE, 1l + MET, 1l + MET, 2l + MET
L_3 L E,e,e,lE,TE,"['e -- [l,E]']","['e -- [T,E]']",TlE, 1l + MET, 1tau + MET, 1l + 1tau + MET
L_3 L E,e,e,lE,lllE,"['e -- [l,E]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']",llllE, 1l + MET, 3l + MET, 4l + MET
L_3 L E,e,e,lE,TllE,"['e -- [l,E]']","['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']",TlllE, 1l + MET, 2l + 1tau + MET, 3l + 1tau + MET
L_3 L E,e,e,TE,lE,"['e -- [T,E]']","['e -- [l,E]']",TlE, 1tau + MET, 1l + MET, 1l + 1tau + MET
L_3 L E,e,e,TE,TE,"['e -- [T,E]']","['e -- [T,E]']",TTE, 1tau + MET, 1tau + MET, 2tau + MET
L_3 L E,e,e,TE,lllE,"['e -- [T,E]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']",TlllE, 1tau + MET, 3l + MET, 3l + 1tau + MET
L_3 L E,e,e,TE,TllE,"['e -- [T,E]']","['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']",TTllE, 1tau + MET, 2l + 1tau + MET, 2l + 2tau + MET
L_3 L E,e,e,lllE,lE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']","['e -- [l,E]']",llllE, 3l + MET, 1l + MET, 4l + MET
L_3 L E,e,e,lllE,TE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']","['e -- [T,E]']",TlllE, 3l + MET, 1tau + MET, 3l + 1tau + MET
L_3 L E,e,e,lllE,lllE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']",llllllE, 3l + MET, 3l + MET, 6l + MET
L_3 L E,e,e,lllE,TllE,"['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']","['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']",TlllllE, 3l + MET, 2l + 1tau + MET, 5l + 1tau + MET
L_3 L E,e,e,TllE,lE,"['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']","['e -- [l,E]']",TlllE, 2l + 1tau + MET, 1l + MET, 3l + 1tau + MET
L_3 L E,e,e,TllE,TE,"['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']","['e -- [T,E]']",TTllE, 2l + 1tau + MET, 1tau + MET, 2l + 2tau + MET
L_3 L E,e,e,TllE,lllE,"['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']","['e -- (l) -- B -- (l) -- l -- [E,l]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,l]']",TlllllE, 2l + 1tau + MET, 3l + MET, 5l + 1tau + MET
L_3 L E,e,e,TllE,TllE,"['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']","['e -- (l) -- B -- (T) -- tau_L -- [E,l]', 'e -- (l) -- B -- (E) -- nu -- [T,l]']",TTllllE, 2l + 1tau + MET, 2l + 1tau + MET, 4l + 2tau + MET
L L E_3,e,e,TllE,TllE,"['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']","['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']",TTllllE, 2l + 1tau + MET, 2l + 1tau + MET, 4l + 2tau + MET
L_3 L E_3,e,e,TTlE,TTlE,"['e -- (l) -- B -- (T) -- tau_L -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [T,T]', 'e -- (l) -- B -- (T) -- tau -- [T,E]']","['e -- (l) -- B -- (T) -- tau_L -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [T,T]', 'e -- (l) -- B -- (T) -- tau -- [T,E]']",TTTTllE, 1l + 2tau + MET, 1l + 2tau + MET, 2l + 4tau + MET
L_3 L E_3,e,e,TTlE,TllE,"['e -- (l) -- B -- (T) -- tau_L -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [T,T]', 'e -- (l) -- B -- (T) -- tau -- [T,E]']","['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']",TTTlllE, 1l + 2tau + MET, 2l + 1tau + MET, 3l + 3tau + MET
L_3 L E_3,e,e,TllE,TTlE,"['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']","['e -- (l) -- B -- (T) -- tau_L -- [E,T]', 'e -- (l) -- B -- (E) -- nu -- [T,T]', 'e -- (l) -- B -- (T) -- tau -- [T,E]']",TTTlllE, 2l + 1tau + MET, 1l + 2tau + MET, 3l + 3tau + MET
L_3 L E_3,e,e,TllE,TllE,"['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']","['e -- (l) -- B -- (l) -- l -- [E,T]', 'e -- (l) -- B -- (E) -- nu_tau -- [l,T]', 'e -- (l) -- B -- (T) -- tau -- [l,E]']",TTllllE, 2l + 1tau + MET, 2l + 1tau + MET, 4l + 2tau + MET
L Q D,e,e,jjll,jjll,"['e -- (l) -- B -- (l) -- l -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,j]']","['e -- (l) -- B -- (l) -- l -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,j]']",jjjjllll, 2j_l + 2l, 2j_l + 2l, 4j_l + 4l
L Q D,e,e,jjll,jjlE,"['e -- (l) -- B -- (l) -- l -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,j]']","['e -- (l) -- B -- (E) -- nu -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']",jjjjlllE, 2j_l + 2l, 2j_l + 1l + MET, 4j_l + 3l + MET
L Q D,e,e,jjlE,jjll,"['e -- (l) -- B -- (E) -- nu -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']","['e -- (l) -- B -- (l) -- l -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,j]']",jjjjlllE, 2j_l + 1l + MET, 2j_l + 2l, 4j_l + 3l + MET
L Q D,e,e,jjlE,jjlE,"['e -- (l) -- B -- (E) -- nu -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']","['e -- (l) -- B -- (E) -- nu -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']",jjjjllE, 2j_l + 1l + MET, 2j_l + 1l + MET, 4j_l + 2l + MET
L Q D_3,e,e,bjlE,bjlE,"['e -- (l) -- B -- (E) -- nu -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,j]']","['e -- (l) -- B -- (E) -- nu -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,j]']",bbjjllE, 1j_l + 1b + 1l + MET, 1j_l + 1b + 1l + MET, 2j_l + 2b + 2l + MET
L Q D_3,e,e,bjlE,bjll,"['e -- (l) -- B -- (E) -- nu -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,j]']","['e -- (l) -- B -- (l) -- l -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,j]']",bbjjlllE, 1j_l + 1b + 1l + MET, 1j_l + 1b + 2l, 2j_l + 2b + 3l + MET
L Q D_3,e,e,bjll,bjlE,"['e -- (l) -- B -- (l) -- l -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,j]']","['e -- (l) -- B -- (E) -- nu -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,j]']",bbjjlllE, 1j_l + 1b + 2l, 1j_l + 1b + 1l + MET, 2j_l + 2b + 3l + MET
L Q D_3,e,e,bjll,bjll,"['e -- (l) -- B -- (l) -- l -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,j]']","['e -- (l) -- B -- (l) -- l -- [j,b]', 'e -- (l) -- B -- (j) -- q -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,j]']",bbjjllll, 1j_l + 1b + 2l, 1j_l + 1b + 2l, 2j_l + 2b + 4l
L Q_3 D,e,e,tjll,tjll,"['e -- (l) -- B -- (l) -- l -- [t,j]', 'e -- (l) -- B -- (t) -- t_L -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,t]']","['e -- (l) -- B -- (l) -- l -- [t,j]', 'e -- (l) -- B -- (t) -- t_L -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,t]']",ttjjllll, 1j_l + 1t + 2l, 1j_l + 1t + 2l, 2j_l + 2t + 4l
L Q_3 D,e,e,tjll,bjlE,"['e -- (l) -- B -- (l) -- l -- [t,j]', 'e -- (l) -- B -- (t) -- t_L -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,t]']","['e -- (l) -- B -- (E) -- nu -- [b,j]', 'e -- (l) -- B -- (b) -- b_L -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,b]']",tbjjlllE, 1j_l + 1t + 2l, 1j_l + 1b + 1l + MET, 2j_l + 1t + 1b + 3l + MET
L Q_3 D,e,e,bjlE,tjll,"['e -- (l) -- B -- (E) -- nu -- [b,j]', 'e -- (l) -- B -- (b) -- b_L -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,b]']","['e -- (l) -- B -- (l) -- l -- [t,j]', 'e -- (l) -- B -- (t) -- t_L -- [l,j]', 'e -- (l) -- B -- (j) -- d -- [l,t]']",tbjjlllE, 1j_l + 1b + 1l + MET, 1j_l + 1t + 2l, 2j_l + 1t + 1b + 3l + MET
L Q_3 D,e,e,bjlE,bjlE,"['e -- (l) -- B -- (E) -- nu -- [b,j]', 'e -- (l) -- B -- (b) -- b_L -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,b]']","['e -- (l) -- B -- (E) -- nu -- [b,j]', 'e -- (l) -- B -- (b) -- b_L -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,b]']",bbjjllE, 1j_l + 1b + 1l + MET, 1j_l + 1b + 1l + MET, 2j_l + 2b + 2l + MET
L Q_3 D_3,e,e,bblE,bblE,"['e -- (l) -- B -- (E) -- nu -- [b,b]', 'e -- (l) -- B -- (b) -- b_L -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,b]']","['e -- (l) -- B -- (E) -- nu -- [b,b]', 'e -- (l) -- B -- (b) -- b_L -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,b]']",bbbbllE, 2b + 1l + MET, 2b + 1l + MET, 4b + 2l + MET
L Q_3 D_3,e,e,bblE,tbll,"['e -- (l) -- B -- (E) -- nu -- [b,b]', 'e -- (l) -- B -- (b) -- b_L -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,b]']","['e -- (l) -- B -- (l) -- l -- [t,b]', 'e -- (l) -- B -- (t) -- t_L -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,t]']",tbbblllE, 2b + 1l + MET, 1t + 1b + 2l, 1t + 3b + 3l + MET
L Q_3 D_3,e,e,tbll,bblE,"['e -- (l) -- B -- (l) -- l -- [t,b]', 'e -- (l) -- B -- (t) -- t_L -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,t]']","['e -- (l) -- B -- (E) -- nu -- [b,b]', 'e -- (l) -- B -- (b) -- b_L -- [E,b]', 'e -- (l) -- B -- (b) -- b -- [E,b]']",tbbblllE, 1t + 1b + 2l, 2b + 1l + MET, 1t + 3b + 3l + MET
L Q_3 D_3,e,e,tbll,tbll,"['e -- (l) -- B -- (l) -- l -- [t,b]', 'e -- (l) -- B -- (t) -- t_L -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,t]']","['e -- (l) -- B -- (l) -- l -- [t,b]', 'e -- (l) -- B -- (t) -- t_L -- [l,b]', 'e -- (l) -- B -- (b) -- b -- [l,t]']",ttbbllll, 1t + 1b + 2l, 1t + 1b + 2l, 2t + 2b + 4l
L_3 Q D,e,e,jjTl,jjTl,"['e -- (l) -- B -- (T) -- tau_L -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [T,j]', 'e -- (l) -- B -- (j) -- d -- [T,j]']","['e -- (l) -- B -- (T) -- tau_L -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [T,j]', 'e -- (l) -- B -- (j) -- d -- [T,j]']",jjjjTTll, 2j_l + 1l + 1tau, 2j_l + 1l + 1tau, 4j_l + 2l + 2tau
L_3 Q D,e,e,jjTl,jjlE,"['e -- (l) -- B -- (T) -- tau_L -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [T,j]', 'e -- (l) -- B -- (j) -- d -- [T,j]']","['e -- (l) -- B -- (E) -- nu_tau -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']",jjjjTllE, 2j_l + 1l + 1tau, 2j_l + 1l + MET, 4j_l + 2l + 1tau + MET
L_3 Q D,e,e,jjlE,jjTl,"['e -- (l) -- B -- (E) -- nu_tau -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [E,j]', 'e -- (l) -- B -- (j) -- d -- [E,j]']","['e -- (l) -- B -- (T) -- tau_L -- [j,j]', 'e -- (l) -- B -- (j) -- q -- [T,j]', 'e -- (l) -- B -- (j) -- d -- [T,j]']",jjjjTllE, 2j_l + 1l + MET, 2j_l + 1l + 1tau, 4j_l + 2l + 1tau + MET
