CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 L E_3,q,q,jTTE,jTTE,"['q -- (j) -- B -- (T) -- tau_L -- [E,T]', 'q -- (j) -- B -- (E) -- nu -- [T,T]', 'q -- (j) -- B -- (T) -- tau -- [T,E]']","['q -- (j) -- B -- (T) -- tau_L -- [E,T]', 'q -- (j) -- B -- (E) -- nu -- [T,T]', 'q -- (j) -- B -- (T) -- tau -- [T,E]']",jjTTTTE, 1j_l + 2tau + MET, 1j_l + 2tau + MET, 2j_l + 4tau + MET
L_3 L E_3,q,q,jTTE,jTE,"['q -- (j) -- B -- (T) -- tau_L -- [E,T]', 'q -- (j) -- B -- (E) -- nu -- [T,T]', 'q -- (j) -- B -- (T) -- tau -- [T,E]']","['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']",jjTTTE, 1j_l + 2tau + MET, 1j_l + 1tau + MET, 2j_l + 3tau + MET
L_3 L E_3,q,q,jTE,jTTl,"['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']","['q -- (j) -- W^+ -- (T) -- nu_tau -- [l,T]', 'q -- (j) -- W^+ -- (l) -- nu -- [T,T]']",jjTTTlE, 1j_l + 1tau + MET, 1j_l + 1l + 2tau, 2j_l + 1l + 3tau + MET
L_3 L E_3,q,q,jTE,jTlE,"['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']","['q -- (j) -- B -- (l) -- l -- [E,T]', 'q -- (j) -- B -- (E) -- nu_tau -- [l,T]', 'q -- (j) -- B -- (T) -- tau -- [l,E]']",jjTTlE, 1j_l + 1tau + MET, 1j_l + 1l + 1tau + MET, 2j_l + 1l + 2tau + MET
L_3 L E_3,q,q,jTE,jTTE,"['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']","['q -- (j) -- B -- (T) -- tau_L -- [E,T]', 'q -- (j) -- B -- (E) -- nu -- [T,T]', 'q -- (j) -- B -- (T) -- tau -- [T,E]']",jjTTTE, 1j_l + 1tau + MET, 1j_l + 2tau + MET, 2j_l + 3tau + MET
L_3 L E_3,q,q,jTE,jTE,"['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']","['q -- (j) -- W^+ -- (E) -- l -- [E,T]', 'q -- (j) -- W^+ -- (E) -- tau_L -- [E,T]']",jjTTE, 1j_l + 1tau + MET, 1j_l + 1tau + MET, 2j_l + 2tau + MET
L Q D,q,q,jE,jE,"['q -- [E,j]']","['q -- [E,j]']",jjE, 1j_l + MET, 1j_l + MET, 2j_l + MET
L Q D,q,q,jE,jjjE,"['q -- [E,j]']","['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']",jjjjE, 1j_l + MET, 3j_l + MET, 4j_l + MET
L Q D,q,q,jE,jjjl,"['q -- [E,j]']","['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']",jjjjlE, 1j_l + MET, 3j_l + 1l, 4j_l + 1l + MET
L Q D,q,q,jE,jl,"['q -- [E,j]']","['q -- [l,j]']",jjlE, 1j_l + MET, 1j_l + 1l, 2j_l + 1l + MET
L Q D,q,q,jjjE,jE,"['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']","['q -- [E,j]']",jjjjE, 3j_l + MET, 1j_l + MET, 4j_l + MET
L Q D,q,q,jjjE,jjjE,"['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']","['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']",jjjjjjE, 3j_l + MET, 3j_l + MET, 6j_l + MET
L Q D,q,q,jjjE,jjjl,"['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']","['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']",jjjjjjlE, 3j_l + MET, 3j_l + 1l, 6j_l + 1l + MET
L Q D,q,q,jjjE,jl,"['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']","['q -- [l,j]']",jjjjlE, 3j_l + MET, 1j_l + 1l, 4j_l + 1l + MET
L Q D,q,q,jjjl,jE,"['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']","['q -- [E,j]']",jjjjlE, 3j_l + 1l, 1j_l + MET, 4j_l + 1l + MET
L Q D,q,q,jjjl,jjjE,"['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']","['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']",jjjjjjlE, 3j_l + 1l, 3j_l + MET, 6j_l + 1l + MET
L Q D,q,q,jjjl,jjjl,"['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']","['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']",jjjjjjll, 3j_l + 1l, 3j_l + 1l, 6j_l + 2l
L Q D,q,q,jjjl,jl,"['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']","['q -- [l,j]']",jjjjll, 3j_l + 1l, 1j_l + 1l, 4j_l + 2l
L Q D,q,q,jl,jE,"['q -- [l,j]']","['q -- [E,j]']",jjlE, 1j_l + 1l, 1j_l + MET, 2j_l + 1l + MET
L Q D,q,q,jl,jjjE,"['q -- [l,j]']","['q -- (j) -- W^+ -- (E) -- l -- [j,j]', 'q -- (j) -- B -- (E) -- nu -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [E,j]']",jjjjlE, 1j_l + 1l, 3j_l + MET, 4j_l + 1l + MET
L Q D,q,q,jl,jjjl,"['q -- [l,j]']","['q -- (j) -- B -- (l) -- l -- [j,j]', 'q -- (j) -- B -- (j) -- d -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,j]']",jjjjll, 1j_l + 1l, 3j_l + 1l, 4j_l + 2l
L Q D,q,q,jl,jl,"['q -- [l,j]']","['q -- [l,j]']",jjll, 1j_l + 1l, 1j_l + 1l, 2j_l + 2l
L Q D_3,q,q,bjjE,bjjE,"['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']","['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']",bbjjjjE, 2j_l + 1b + MET, 2j_l + 1b + MET, 4j_l + 2b + MET
L Q D_3,q,q,bjjE,bl,"['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']","['q -- [l,b]']",bbjjlE, 2j_l + 1b + MET, 1b + 1l, 2j_l + 2b + 1l + MET
L Q D_3,q,q,bjjE,bE,"['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']","['q -- [E,b]']",bbjjE, 2j_l + 1b + MET, 1b + MET, 2j_l + 2b + MET
L Q D_3,q,q,bjjE,bjjl,"['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']","['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']",bbjjjjlE, 2j_l + 1b + MET, 2j_l + 1b + 1l, 4j_l + 2b + 1l + MET
L Q D_3,q,q,bl,bjjE,"['q -- [l,b]']","['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']",bbjjlE, 1b + 1l, 2j_l + 1b + MET, 2j_l + 2b + 1l + MET
L Q D_3,q,q,bl,bl,"['q -- [l,b]']","['q -- [l,b]']",bbll, 1b + 1l, 1b + 1l, 2b + 2l
L Q D_3,q,q,bl,bE,"['q -- [l,b]']","['q -- [E,b]']",bblE, 1b + 1l, 1b + MET, 2b + 1l + MET
L Q D_3,q,q,bl,bjjl,"['q -- [l,b]']","['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']",bbjjll, 1b + 1l, 2j_l + 1b + 1l, 2j_l + 2b + 2l
L Q D_3,q,q,bE,bjjE,"['q -- [E,b]']","['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']",bbjjE, 1b + MET, 2j_l + 1b + MET, 2j_l + 2b + MET
L Q D_3,q,q,bE,bl,"['q -- [E,b]']","['q -- [l,b]']",bblE, 1b + MET, 1b + 1l, 2b + 1l + MET
L Q D_3,q,q,bE,bE,"['q -- [E,b]']","['q -- [E,b]']",bbE, 1b + MET, 1b + MET, 2b + MET
L Q D_3,q,q,bE,bjjl,"['q -- [E,b]']","['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']",bbjjlE, 1b + MET, 2j_l + 1b + 1l, 2j_l + 2b + 1l + MET
L Q D_3,q,q,bjjl,bjjE,"['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']","['q -- (j) -- W^+ -- (E) -- l -- [j,b]', 'q -- (j) -- B -- (E) -- nu -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [E,j]']",bbjjjjlE, 2j_l + 1b + 1l, 2j_l + 1b + MET, 4j_l + 2b + 1l + MET
L Q D_3,q,q,bjjl,bl,"['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']","['q -- [l,b]']",bbjjll, 2j_l + 1b + 1l, 1b + 1l, 2j_l + 2b + 2l
L Q D_3,q,q,bjjl,bE,"['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']","['q -- [E,b]']",bbjjlE, 2j_l + 1b + 1l, 1b + MET, 2j_l + 2b + 1l + MET
L Q D_3,q,q,bjjl,bjjl,"['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']","['q -- (j) -- B -- (l) -- l -- [j,b]', 'q -- (j) -- B -- (b) -- b -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [j,b]']",bbjjjjll, 2j_l + 1b + 1l, 2j_l + 1b + 1l, 4j_l + 2b + 2l
L Q_3 D,q,q,tjjl,tjjl,"['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']","['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']",ttjjjjll, 2j_l + 1t + 1l, 2j_l + 1t + 1l, 4j_l + 2t + 2l
L Q_3 D,q,q,tjjl,bjjE,"['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']","['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']",tbjjjjlE, 2j_l + 1t + 1l, 2j_l + 1b + MET, 4j_l + 1t + 1b + 1l + MET
L Q_3 D,q,q,tjjl,tjjE,"['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']","['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']",ttjjjjlE, 2j_l + 1t + 1l, 2j_l + 1t + MET, 4j_l + 2t + 1l + MET
L Q_3 D,q,q,tjjl,bjjl,"['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']","['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']",tbjjjjll, 2j_l + 1t + 1l, 2j_l + 1b + 1l, 4j_l + 1t + 1b + 2l
L Q_3 D,q,q,bjjE,tjjl,"['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']","['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']",tbjjjjlE, 2j_l + 1b + MET, 2j_l + 1t + 1l, 4j_l + 1t + 1b + 1l + MET
L Q_3 D,q,q,bjjE,bjjE,"['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']","['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']",bbjjjjE, 2j_l + 1b + MET, 2j_l + 1b + MET, 4j_l + 2b + MET
L Q_3 D,q,q,bjjE,tjjE,"['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']","['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']",tbjjjjE, 2j_l + 1b + MET, 2j_l + 1t + MET, 4j_l + 1t + 1b + MET
L Q_3 D,q,q,bjjE,bjjl,"['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']","['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']",bbjjjjlE, 2j_l + 1b + MET, 2j_l + 1b + 1l, 4j_l + 2b + 1l + MET
L Q_3 D,q,q,tjjE,tjjl,"['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']","['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']",ttjjjjlE, 2j_l + 1t + MET, 2j_l + 1t + 1l, 4j_l + 2t + 1l + MET
L Q_3 D,q,q,tjjE,bjjE,"['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']","['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']",tbjjjjE, 2j_l + 1t + MET, 2j_l + 1b + MET, 4j_l + 1t + 1b + MET
L Q_3 D,q,q,tjjE,tjjE,"['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']","['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']",ttjjjjE, 2j_l + 1t + MET, 2j_l + 1t + MET, 4j_l + 2t + MET
L Q_3 D,q,q,tjjE,bjjl,"['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']","['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']",tbjjjjlE, 2j_l + 1t + MET, 2j_l + 1b + 1l, 4j_l + 1t + 1b + 1l + MET
L Q_3 D,q,q,bjjl,tjjl,"['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']","['q -- (j) -- B -- (l) -- l -- [t,j]', 'q -- (j) -- B -- (t) -- t_L -- [l,j]', 'q -- (j) -- B -- (j) -- d -- [l,t]']",tbjjjjll, 2j_l + 1b + 1l, 2j_l + 1t + 1l, 4j_l + 1t + 1b + 2l
L Q_3 D,q,q,bjjl,bjjE,"['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']","['q -- (j) -- B -- (E) -- nu -- [b,j]', 'q -- (j) -- B -- (b) -- b_L -- [E,j]', 'q -- (j) -- B -- (j) -- d -- [E,b]']",bbjjjjlE, 2j_l + 1b + 1l, 2j_l + 1b + MET, 4j_l + 2b + 1l + MET
L Q_3 D,q,q,bjjl,tjjE,"['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']","['q -- (j) -- W^+ -- (E) -- l -- [t,j]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,j]']",tbjjjjlE, 2j_l + 1b + 1l, 2j_l + 1t + MET, 4j_l + 1t + 1b + 1l + MET
L Q_3 D,q,q,bjjl,bjjl,"['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']","['q -- (j) -- W^+ -- (b) -- t_L -- [l,j]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,j]']",bbjjjjll, 2j_l + 1b + 1l, 2j_l + 1b + 1l, 4j_l + 2b + 2l
L Q_3 D_3,q,q,bbjE,bbjE,"['q -- (j) -- B -- (E) -- nu -- [b,b]', 'q -- (j) -- B -- (b) -- b_L -- [E,b]', 'q -- (j) -- B -- (b) -- b -- [E,b]']","['q -- (j) -- B -- (E) -- nu -- [b,b]', 'q -- (j) -- B -- (b) -- b_L -- [E,b]', 'q -- (j) -- B -- (b) -- b -- [E,b]']",bbbbjjE, 1j_l + 2b + MET, 1j_l + 2b + MET, 2j_l + 4b + MET
L Q_3 D_3,q,q,bbjE,bbjl,"['q -- (j) -- B -- (E) -- nu -- [b,b]', 'q -- (j) -- B -- (b) -- b_L -- [E,b]', 'q -- (j) -- B -- (b) -- b -- [E,b]']","['q -- (j) -- W^+ -- (b) -- t_L -- [l,b]', 'q -- (j) -- W^+ -- (l) -- nu -- [b,b]']",bbbbjjlE, 1j_l + 2b + MET, 1j_l + 2b + 1l, 2j_l + 4b + 1l + MET
L Q_3 D_3,q,q,bbjE,tbjE,"['q -- (j) -- B -- (E) -- nu -- [b,b]', 'q -- (j) -- B -- (b) -- b_L -- [E,b]', 'q -- (j) -- B -- (b) -- b -- [E,b]']","['q -- (j) -- W^+ -- (E) -- l -- [t,b]', 'q -- (j) -- W^+ -- (t) -- b_L -- [E,b]']",tbbbjjE, 1j_l + 2b + MET, 1j_l + 1t + 1b + MET, 2j_l + 1t + 3b + MET
L Q_3 D_3,q,q,bbjE,tbjl,"['q -- (j) -- B -- (E) -- nu -- [b,b]', 'q -- (j) -- B -- (b) -- b_L -- [E,b]', 'q -- (j) -- B -- (b) -- b -- [E,b]']","['q -- (j) -- B -- (l) -- l -- [t,b]', 'q -- (j) -- B -- (t) -- t_L -- [l,b]', 'q -- (j) -- B -- (b) -- b -- [l,t]']",tbbbjjlE, 1j_l + 2b + MET, 1j_l + 1t + 1b + 1l, 2j_l + 1t + 3b + 1l + MET
