CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 Q_3 D_3,l,nu,tbTl,tblE,"['l -- (l) -- B -- (T) -- tau_L -- [t,b]', 'l -- (l) -- B -- (t) -- t_L -- [T,b]', 'l -- (l) -- B -- (b) -- b -- [T,t]']","['nu -- (l) -- W^+ -- (E) -- tau_L -- [t,b]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [E,b]']",ttbbTllE, 1t + 1b + 1l + 1tau, 1t + 1b + 1l + MET, 2t + 2b + 2l + 1tau + MET
L_3 Q_3 D_3,l,nu,tbTl,tbTE,"['l -- (l) -- B -- (T) -- tau_L -- [t,b]', 'l -- (l) -- B -- (t) -- t_L -- [T,b]', 'l -- (l) -- B -- (b) -- b -- [T,t]']","['nu -- (E) -- B -- (T) -- tau_L -- [t,b]', 'nu -- (E) -- B -- (t) -- t_L -- [T,b]', 'nu -- (E) -- B -- (b) -- b -- [T,t]']",ttbbTTlE, 1t + 1b + 1l + 1tau, 1t + 1b + 1tau + MET, 2t + 2b + 1l + 2tau + MET
L_3 Q_3 D_3,l,nu,bbTE,bbE,"['l -- (E) -- W^+ -- (b) -- t_L -- [T,b]', 'l -- (E) -- W^+ -- (T) -- nu_tau -- [b,b]']","['nu -- (E) -- B -- (E) -- nu_tau -- [b,b]', 'nu -- (E) -- B -- (b) -- b_L -- [E,b]', 'nu -- (E) -- B -- (b) -- b -- [E,b]']",bbbbTE, 2b + 1tau + MET, 2b + MET, 4b + 1tau + MET
L_3 Q_3 D_3,l,nu,bbTE,bbTl,"['l -- (E) -- W^+ -- (b) -- t_L -- [T,b]', 'l -- (E) -- W^+ -- (T) -- nu_tau -- [b,b]']","['nu -- (l) -- W^+ -- (b) -- t_L -- [T,b]', 'nu -- (l) -- W^+ -- (T) -- nu_tau -- [b,b]']",bbbbTTlE, 2b + 1tau + MET, 2b + 1l + 1tau, 4b + 1l + 2tau + MET
L_3 Q_3 D_3,l,nu,bbTE,tblE,"['l -- (E) -- W^+ -- (b) -- t_L -- [T,b]', 'l -- (E) -- W^+ -- (T) -- nu_tau -- [b,b]']","['nu -- (l) -- W^+ -- (E) -- tau_L -- [t,b]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [E,b]']",tbbbTlE, 2b + 1tau + MET, 1t + 1b + 1l + MET, 1t + 3b + 1l + 1tau + MET
L_3 Q_3 D_3,l,nu,bbTE,tbTE,"['l -- (E) -- W^+ -- (b) -- t_L -- [T,b]', 'l -- (E) -- W^+ -- (T) -- nu_tau -- [b,b]']","['nu -- (E) -- B -- (T) -- tau_L -- [t,b]', 'nu -- (E) -- B -- (t) -- t_L -- [T,b]', 'nu -- (E) -- B -- (b) -- b -- [T,t]']",tbbbTTE, 2b + 1tau + MET, 1t + 1b + 1tau + MET, 1t + 3b + 2tau + MET
L_3 Q_3 D_3,l,nu,tbE,bbE,"['l -- (E) -- W^+ -- (E) -- tau_L -- [t,b]', 'l -- (E) -- W^+ -- (t) -- b_L -- [E,b]']","['nu -- (E) -- B -- (E) -- nu_tau -- [b,b]', 'nu -- (E) -- B -- (b) -- b_L -- [E,b]', 'nu -- (E) -- B -- (b) -- b -- [E,b]']",tbbbE, 1t + 1b + MET, 2b + MET, 1t + 3b + MET
L_3 Q_3 D_3,l,nu,tbE,bbTl,"['l -- (E) -- W^+ -- (E) -- tau_L -- [t,b]', 'l -- (E) -- W^+ -- (t) -- b_L -- [E,b]']","['nu -- (l) -- W^+ -- (b) -- t_L -- [T,b]', 'nu -- (l) -- W^+ -- (T) -- nu_tau -- [b,b]']",tbbbTlE, 1t + 1b + MET, 2b + 1l + 1tau, 1t + 3b + 1l + 1tau + MET
L_3 Q_3 D_3,l,nu,tbE,tblE,"['l -- (E) -- W^+ -- (E) -- tau_L -- [t,b]', 'l -- (E) -- W^+ -- (t) -- b_L -- [E,b]']","['nu -- (l) -- W^+ -- (E) -- tau_L -- [t,b]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [E,b]']",ttbblE, 1t + 1b + MET, 1t + 1b + 1l + MET, 2t + 2b + 1l + MET
L_3 Q_3 D_3,l,nu,tbE,tbTE,"['l -- (E) -- W^+ -- (E) -- tau_L -- [t,b]', 'l -- (E) -- W^+ -- (t) -- b_L -- [E,b]']","['nu -- (E) -- B -- (T) -- tau_L -- [t,b]', 'nu -- (E) -- B -- (t) -- t_L -- [T,b]', 'nu -- (E) -- B -- (b) -- b -- [T,t]']",ttbbTE, 1t + 1b + MET, 1t + 1b + 1tau + MET, 2t + 2b + 1tau + MET
U D D,l,nu,jjjl,jjjE,"['l -- (l) -- B -- (j) -- u -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]']","['nu -- (E) -- B -- (j) -- u -- [j,j]', 'nu -- (E) -- B -- (j) -- d -- [j,j]', 'nu -- (E) -- B -- (j) -- d -- [j,j]']",jjjjjjlE, 3j_l + 1l, 3j_l + MET, 6j_l + 1l + MET
